,ClientID,RiskPropension,PortfolioRisk,ClientInvestmentHorizon,PortfolioHorizon,ClientKnowledgeExperience,ClientPotentialIndex,IncomeHighLow,Sex,AuM,Age,IncomeNeed,LongTermCareNeed,ProtectionNeed,PensionNeed,InheritanceIndex,PanicMood,ClientDateStart,NoTrustInBanks,Prov,BondInvestments,EquityInvestments,MoneyMarketInvestments,OtherInvestments,Cash,Clusters
3947,Client3948,0.56501023,0.062683584,10.71922574,3.6197,0.6190476189999999,0.22883435600000002,0,1,31951,30,0.141135302,0.5281895560000001,0.162982351,0.61195439,0.401880805,0,2015,0,EE,0.5569,0.41600000000000004,0.0,0.0,0.0272,0
3948,Client3949,0.751194257,0.01589801,19.68037355,0.8703,0.28571428600000004,0.19938650300000002,0,0,94480,42,0.276953705,0.86266995,0.70577884,0.282360908,0.466962573,0,2015,0,VB,0.511,0.0502,0.0384,0.0,0.4005,-1
3949,Client3950,0.5705142329999999,0.031129819,11.60557979,1.9340000000000002,0.428571429,0.079754601,0,0,108919,50,0.252666289,0.769449519,0.719101937,0.54833103,0.44330299700000003,0,2015,0,MN,0.7031,0.1985,0.0182,0.0526,0.0277,3
3950,Client3951,0.396323794,0.0,7.7682,0.5,0.7142857140000001,0.384662577,0,1,29601,48,0.277354488,0.060200872,0.264438595,0.560476431,0.480675831,0,2016,0,CT,0.0,0.0,0.0,0.0,1.0,0
3951,Client3952,0.34536780799999994,0.053750415999999995,5.23,1.2674,0.7142857140000001,0.21595092,0,0,99032,76,0.42041866899999997,0.20638032899999997,0.354356213,0.072125015,0.6897756209999999,0,2015,0,VR,0.8289,0.0941,0.0466,0.0294,0.0009,0
3952,Client3953,0.479753236,0.052327165999999994,11.66837241,1.6559,0.80952381,0.39938650299999995,0,1,27797,42,0.244409992,0.18987226,0.200597818,0.592708282,0.48133303200000005,0,2015,0,MN,0.3618,0.2388,0.1084,0.0617,0.2294,0
3953,Client3954,0.3942623,0.06671108,13.55144982,2.6097,0.6190476189999999,0.167484663,0,1,19732,55,0.275333371,0.068731495,0.235415775,0.693039073,0.505288789,0,2016,0,BZ,0.5409,0.3256,0.0096,0.0,0.124,0
3954,Client3955,0.644990679,0.02564879,22.38486987,3.6846,0.523809524,0.12638036800000002,0,0,44829,31,0.134207873,0.528837123,0.237116012,0.24749004300000002,0.387980499,0,2015,0,RA,0.4394,0.2734,0.0369,0.0849,0.045,0
3955,Client3956,0.616163798,0.041879902000000004,11.42300921,3.9271,0.523809524,0.40674846600000003,0,1,16519,39,0.170728045,0.518089728,0.152552529,0.6853150370000001,0.39117978200000003,0,2015,0,RM,0.414,0.5164,0.038,0.0,0.0316,0
3956,Client3957,0.33332656,0.000272537,12.65152437,13.58779089,0.523809524,0.050306748,0,0,124628,62,0.297766032,0.40424687200000003,0.32246805100000003,0.14939877599999998,0.530491301,0,2009,0,RM,0.0,0.0,0.0,0.0,0.0,0
3957,Client3958,0.663506374,0.10647124699999999,8.952021938,4.2603,0.7142857140000001,0.501840491,0,1,136334,41,0.270504492,0.479956524,0.157386614,0.586117058,0.537642128,0,2015,0,VE,0.3771,0.511,0.1119,0.0,0.0,0
3958,Client3959,0.48935468,0.078309057,7.74,4.6841,0.28571428600000004,0.24539877300000001,0,1,50513,64,0.354584367,0.0,0.24938697699999998,0.508531661,0.541112291,0,2015,0,MB,0.4004,0.5819,0.0122,0.0,0.0055,0
3959,Client3960,0.34006340700000004,0.056142687999999996,10.29434729,2.7634,0.6190476189999999,0.133128834,0,0,245182,69,0.34307456299999994,0.5491741379999999,0.229423983,0.132350851,0.663340202,0,1986,0,MN,0.4531,0.4085,0.0832,0.0481,0.0072,0
3960,Client3961,0.717756209,0.055718740999999995,8.603682932,1.975,0.6190476189999999,0.14846625800000002,0,1,11144,22,0.107416106,0.8730938540000001,0.633058294,0.679703924,0.048056437,0,2016,0,PR,0.59,0.295,0.0983,0.0,0.0167,2
3961,Client3962,0.468761896,0.044393302,30.04432777,2.6134,0.6190476189999999,0.042944785,0,0,50943,65,0.307135836,0.537601681,0.23074122600000002,0.525123431,0.502738524,0,2008,0,TV,0.5957,0.3416,0.038,0.0247,0.0,0
3962,Client3963,0.6167145620000001,0.047239803,4.224,2.6073,0.7142857140000001,0.19202454,0,0,141629,45,0.263812736,0.184246968,0.31384921600000004,0.5777308529999999,0.466138459,0,2016,0,RM,0.4069,0.3418,0.0434,0.0099,0.1979,0
3963,Client3964,0.40835760200000004,0.048390515999999995,9.493673007,2.7606,0.523809524,0.279754601,0,1,13414,50,0.296975445,0.195621243,0.20269826300000002,0.859118939,0.45801801799999997,0,2015,0,TV,0.5312,0.441,0.0278,0.0,0.0,0
3964,Client3965,0.6300932920000001,0.056960300000000005,10.75763914,3.7473,0.523809524,0.10184049099999999,0,1,46821,41,0.17596936300000002,0.8309943940000001,0.187236779,0.5879758070000001,0.18020473899999997,0,2015,0,BO,0.3527,0.4801,0.0583,0.0157,0.0932,0
3965,Client3966,0.495288515,0.016957878,5.35,1.4992,0.7142857140000001,0.3,0,0,150817,84,0.45595752799999995,0.268293218,0.364815005,0.053298174000000004,0.49816165100000004,0,2015,0,MI,0.8993,0.0,0.0,0.0999,0.0008,-1
3966,Client3967,0.519206045,0.034854495,10.57867841,4.1795,0.28571428600000004,0.165030675,0,1,42746,56,0.310816502,0.513127798,0.224287034,0.613196005,0.529060118,0,2016,0,BA,0.3459,0.3783,0.0443,0.0021,0.0791,0
3967,Client3968,0.34093837899999996,0.072555492,7.93,1.6186,0.6190476189999999,0.235582822,0,1,114429,68,0.358680275,0.17359197199999998,0.270594955,0.10601048,0.643605479,0,2016,0,LC,0.7649,0.1995,0.0283,0.0,0.0073,0
3968,Client3969,0.706875085,0.081579505,18.32917165,2.6504,0.523809524,0.23128834399999998,0,0,24768,29,0.12246895599999999,0.754935263,0.191918896,0.598330575,0.17241812,0,2015,0,VR,0.2056,0.3466,0.0,0.0,0.4478,0
3969,Client3970,0.283173073,0.039154529,5.55,3.7989,0.80952381,0.31595092,0,0,208476,76,0.41112134100000003,0.226566563,0.29131919,0.11091239900000001,0.758996867,0,2015,0,BS,0.3834,0.3431,0.0628,0.2081,0.0026,0
3970,Client3971,0.404271074,0.060987796,6.25,0.5869,0.6190476189999999,0.23803681,0,1,81699,67,0.401388914,0.26055229399999996,0.39055563600000004,0.161823347,0.667789116,0,2016,0,GE,0.8929,0.015,0.0127,0.0,0.0793,0
3971,Client3972,0.46661107700000004,0.04893559,6.41,2.1294,0.523809524,0.13067484699999998,0,0,300897,70,0.695251209,0.502130799,0.312242311,0.148848415,0.647123522,0,2014,0,PG,0.6912,0.2456,0.0523,0.0103,0.0006,1
3972,Client3973,0.64163711,0.065257548,16.95106636,3.0313,0.7142857140000001,0.294478528,0,1,269917,44,0.521418037,0.580760104,0.165724561,0.538422717,0.529983556,0,2016,0,MI,0.5907,0.325,0.0288,0.0497,0.0058,1
3973,Client3974,0.551979177,0.031886867,4.7454,2.5043,0.904761905,0.316564417,0,0,294980,35,0.565066356,0.499066171,0.315510138,0.637683741,0.48687371700000004,0,2015,0,PR,0.5976,0.1863,0.055999999999999994,0.0805,0.0335,-1
3974,Client3975,0.6927453720000001,0.016109984,13.86428072,1.1843,0.6190476189999999,0.189570552,0,1,146384,46,0.230118131,0.725401967,0.7017956540000001,0.528367114,0.30920712,0,2015,0,BS,0.6586,0.0708,0.0533,0.0239,0.1933,-1
3975,Client3976,0.616587257,0.039184811,12.18951848,2.3854,0.380952381,0.236196319,0,0,12347,27,0.150035576,0.738251883,0.707750098,0.302085046,0.080716994,0,2016,0,ME,0.3451,0.2889,0.0219,0.0,0.344,2
3976,Client3977,0.412593751,0.071859007,8.319969118,2.6348,0.904761905,0.45766871200000003,0,1,260058,59,0.644595819,0.22624439100000002,0.223397525,0.49583043,0.709015517,0,2015,0,,0.6333,0.3389,0.0167,0.0,0.011000000000000001,1
3977,Client3978,0.347450728,0.04106229,4.37,0.5,0.428571429,0.1,0,0,36750,84,0.45667109,0.154944559,0.463683341,0.089624501,0.628028244,0,2015,0,FG,0.9397,0.0,0.0603,0.0,0.0,0
3978,Client3979,0.520661895,0.083941495,7.85,2.3917,0.904761905,0.6527607360000001,0,0,95132,61,0.35358583,0.828467352,0.24555787899999998,0.283869068,0.463294397,0,2015,0,MI,0.6985,0.2873,0.0013,0.0,0.0129,0
3979,Client3980,0.421090449,0.053599007000000004,5.97,4.1074,0.80952381,0.12331288300000001,0,1,51089,73,0.37425817100000003,0.158113195,0.25612940100000003,0.11946314300000001,0.613101374,0,2015,0,BG,0.2976,0.4946,0.0991,0.1087,0.0,0
3980,Client3981,0.40701143100000003,0.073797051,4.59,0.6353,0.6190476189999999,0.0061349690000000005,0,1,227531,80,0.366879096,0.260608685,0.48013022899999996,0.09366355300000001,0.608802892,0,2015,1,BO,0.9589,0.0345,0.0023,0.0,0.0043,0
3981,Client3982,0.73199241,0.049813765999999995,10.61771896,2.8951,0.523809524,0.141104294,0,1,49009,25,0.151957156,0.80239749,0.61105346,0.6894307040000001,0.09053644,0,2015,0,PO,0.6027,0.2638,0.0149,0.1086,0.01,2
3982,Client3983,0.564971624,0.054204645,42.08683649,2.7439999999999998,0.7142857140000001,0.22147239300000002,0,0,138179,33,0.200338016,0.524832891,0.698391037,0.615282499,0.40416293799999997,0,2015,0,MI,0.6437,0.2126,0.0112,0.0,0.0317,-1
3983,Client3984,0.668844028,0.022257215,13.17759342,1.2883,0.6190476189999999,0.18711656399999999,0,0,47379,47,0.24462598,0.75640871,0.747292428,0.601281855,0.441051319,0,2016,0,MI,0.8392,0.0989,0.0619,0.0,0.0,3
3984,Client3985,0.658191018,0.0,18.37107539,0.5,0.523809524,0.141104294,0,0,21630,25,0.09166463400000001,0.8605695459999999,0.6966906340000001,0.29765838,0.126064117,0,2015,0,MI,0.0,0.0,0.0,0.0,1.0,2
3985,Client3986,0.718474917,0.057232838,10.10426672,2.6125,0.523809524,0.131288344,0,1,88480,29,0.167209949,0.8698926659999999,0.658433671,0.625922208,0.1676771,0,2015,0,SO,0.5965,0.2999,0.0445,0.0587,0.0005,2
3986,Client3987,0.42186682600000003,0.007297944000000001,6.59,0.5,0.80952381,0.430674847,0,1,159823,70,0.342420895,0.52661168,0.33765476,0.11134421900000001,0.645120303,0,2012,0,MB,0.5731,0.0,0.0,0.0,0.4269,0
3987,Client3988,0.431266363,0.038912273,21.16561876,2.6326,0.7142857140000001,0.7797546009999999,1,1,53018,50,0.313896253,0.22552802800000002,0.224281096,0.301272742,0.633555981,0,2016,0,SO,0.6027,0.136,0.0733,0.1865,0.0014,0
3988,Client3989,0.689852708,0.076431578,40.35941646,4.1219,0.80952381,0.321472393,0,1,46786,33,0.161633156,0.875966804,0.102017121,0.625003633,0.20398395600000002,0,2015,0,MB,0.4316,0.5618,0.0054,0.0,0.0011,0
3989,Client3990,0.597278042,0.018108591,25.41957169,0.9671,0.523809524,0.226380368,0,0,40485,31,0.14112201900000002,0.800278528,0.7550466840000001,0.7181767920000001,0.1268818,0,2016,0,BS,0.5698,0.0646,0.0053,0.0,0.3603,2
3990,Client3991,0.621664939,0.051721527,12.26694338,1.3311,0.28571428600000004,0.12883435599999998,0,0,24100,30,0.15462044,0.877576255,0.705501632,0.824584471,0.160030174,0,2015,0,CT,0.5485,0.1745,0.10800000000000001,0.0,0.1689,2
3991,Client3992,0.379400019,0.07543227400000001,4.35,2.7392,0.523809524,0.20613496899999997,0,1,38154,80,0.448299451,0.18782687899999997,0.387815995,0.113531004,0.692830165,0,1993,0,CN,0.6243,0.0592,0.0,0.259,0.0576,0
3992,Client3993,0.7219476509999999,0.020955091999999998,14.69222043,0.5,0.28571428600000004,0.14601227,0,0,25120,23,0.12026431300000001,0.8247199140000001,0.7666521,0.651911033,0.126317559,0,2016,0,MB,0.9157,0.0,0.0,0.0,0.0843,2
3993,Client3994,0.557204389,0.040608061,31.26357572,2.8657,0.7142857140000001,0.27484662600000004,0,0,73150,52,0.239571814,0.174385815,0.6249379310000001,0.56968848,0.573001175,0,2016,0,PG,0.6015,0.3382,0.0056,0.0,0.0548,3
3994,Client3995,0.446893692,0.061775126,10.18348079,4.1821,0.523809524,0.179754601,0,1,71011,50,0.292415472,0.46007208299999997,0.26767798,0.5287367070000001,0.520437632,0,2016,0,PR,0.3183,0.2361,0.0115,0.0,0.1765,0
3995,Client3996,0.36470359999999996,0.037004512,4.55,2.1559,0.523809524,0.1,0,0,128086,84,0.38264442200000004,0.15553857599999998,0.436094351,0.07105724,0.662717845,0,2015,0,VR,0.6653,0.1782,0.0602,0.0931,0.0031,0
3996,Client3997,0.38263166,0.039366502000000005,11.634505800000001,1.479,0.7142857140000001,0.35766871200000006,0,0,99941,59,0.321170425,0.810183465,0.263308849,0.494014922,0.376348898,0,2015,0,MI,0.7244,0.1483,0.1099,0.0137,0.0037,0
3997,Client3998,0.46085154700000003,0.030433334,9.57792499,2.3414,0.523809524,0.094478528,0,0,40880,44,0.17621461100000002,0.172993315,0.250401724,0.553071812,0.45817361700000003,0,2007,0,TV,0.7134,0.1245,0.0174,0.1447,0.0,0
3998,Client3999,0.37904778100000003,0.090512673,9.887144926,2.5611,0.428571429,0.052760735999999996,0,0,47927,61,0.28817301100000003,0.847533331,0.264510519,0.468503423,0.240214355,0,2016,0,BZ,0.6211,0.3395,0.0251,0.0143,0.0,0
3999,Client4000,0.656964267,0.0,45.21224461,0.5,0.523809524,0.238650307,0,0,28813,26,0.096831078,0.7475245490000001,0.7397789309999999,0.290143042,0.086714196,0,2016,0,MI,0.0,0.0,0.0,0.0,1.0,2
4000,Client4001,0.5485196760000001,0.07409987,12.16896652,2.67,0.80952381,0.20674846600000002,0,1,11663,39,0.18053013699999998,0.189342297,0.21264790600000003,0.580792479,0.34550902299999997,0,2015,0,TV,0.3268,0.3618,0.0164,0.0,0.295,0
4001,Client4002,0.6641791029999999,0.062592738,31.90632848,3.6207,0.7142857140000001,0.311656442,0,1,66956,37,0.18933347,0.183043965,0.177585666,0.594032722,0.436740229,0,2015,0,BO,0.5108,0.4262,0.0499,0.0,0.0132,0
4002,Client4003,0.313097797,0.100990219,5.45,5.2968,0.7142857140000001,0.41595092,0,1,296194,76,0.70347395,0.086899745,0.252856979,0.25843917899999996,0.7074757429999999,0,2015,0,MO,0.2599,0.5875,0.0697,0.0741,0.0088,1
4003,Client4004,0.34760275799999996,0.044574993,4.39,2.1532,0.428571429,0.1,0,0,33103,86,0.443626578,0.223895287,0.408133289,0.083451375,0.64489575,0,2015,0,RA,0.6248,0.2695,0.0636,0.0393,0.0028,0
4004,Client4005,0.4878763,0.0,21.32426976,0.5,0.904761905,0.574846626,0,0,239954,52,0.289100548,0.551364532,0.25814132300000003,0.530231555,0.635338955,0,2016,1,MI,0.0,0.0,0.0,0.0,1.0,0
4005,Client4006,0.7319011240000001,0.026133301,10.37244375,3.9674,0.6190476189999999,0.114110429,0,1,103317,36,0.165567651,0.56242486,0.157130225,0.753602659,0.44548389899999996,0,2015,0,BZ,0.3816,0.2276,0.0576,0.2938,0.0394,0
4006,Client4007,0.346405411,0.012718408,6.9,0.5,0.904761905,0.140490798,0,0,22693,66,0.326755772,0.539005619,0.299507116,0.159518979,0.550469179,0,1994,0,BT,0.2566,0.0,0.0,0.0,0.7434,0
4007,Client4008,0.591866131,0.050691942000000004,44.46643004,0.7076,0.523809524,0.18711656399999999,0,1,59561,47,0.212334985,0.810344605,0.721620555,0.55861937,0.22490807,0,2016,0,MI,0.9598,0.0402,0.0,0.0,0.0,2
4008,Client4009,0.35421546200000004,0.095085244,7.25,5.3079,0.80952381,0.533128834,1,1,249314,69,0.36443574700000003,0.151766545,0.22662774100000002,0.27263272899999996,0.7091220220000001,0,2015,0,MI,0.2765,0.5927,0.0879,0.0418,0.0011,0
4009,Client4010,0.60141388,0.10550222599999999,8.839429238,6.2011,0.428571429,0.09202454,0,1,16898,45,0.231031892,0.81689382,0.089323598,0.578174235,0.184395339,0,2015,0,MB,0.193,0.7419,0.0404,0.023,0.0018,0
4010,Client4011,0.653721423,0.021015656,12.26463679,0.5,0.7142857140000001,0.19938650300000002,0,0,19999,42,0.201373885,0.252417501,0.72477285,0.5917313329999999,0.42113335399999996,0,2013,0,RA,1.0,0.0,0.0,0.0,0.0,3
4011,Client4012,0.5463494329999999,0.04829967,26.47584965,1.0202,0.7142857140000001,0.079754601,0,0,15705,50,0.25882960000000005,0.85247966,0.71667033,0.699761548,0.45981580899999996,0,2015,0,PR,0.9048,0.09,0.0,0.0,0.0052,3
4012,Client4013,0.6894347129999999,0.095933138,18.5330275,4.9634,0.523809524,0.319018405,0,1,46466,34,0.157308737,0.47698921,0.134663804,0.8617667790000001,0.391443228,0,2015,0,MI,0.2865,0.6971,0.0164,0.0,0.0,0
4013,Client4014,0.292202712,0.0,4.31,0.5,0.80952381,0.3,0,0,18698,93,0.44660628,0.125725897,0.477200195,0.026237417000000002,0.659316861,0,2016,0,CO,0.0,0.0,0.0,0.0,1.0,0
4014,Client4015,0.48010108,0.074766072,20.69366164,3.383,0.6190476189999999,0.409202454,0,0,163831,38,0.26352832600000003,0.8185094740000001,0.182136933,0.561891327,0.305953231,0,2015,1,,0.5692,0.3886,0.0256,0.0,0.0165,0
4015,Client4016,0.32114038899999997,0.04736093,5.83,3.1705,0.6190476189999999,0.22331288300000002,0,0,12459,73,0.40053646299999995,0.216319827,0.271385594,0.111395792,0.563289966,0,2015,0,MO,0.5087,0.3305,0.0478,0.061,0.0521,0
4016,Client4017,0.346716352,0.10008176099999999,6.61,3.1521,0.6190476189999999,0.135582822,0,1,94257,68,0.37967607,0.519823142,0.285226506,0.081305822,0.630473058,0,2016,1,BO,0.6354,0.3536,0.0,0.0,0.011000000000000001,0
4017,Client4018,0.35062381600000003,0.036853102,7.97,1.2883,0.80952381,0.342944785,0,1,173220,65,0.372715196,0.539257118,0.28485346899999997,0.48485652799999995,0.726378154,0,2016,0,MI,0.6938,0.1616,0.0432,0.0246,0.0768,0
4018,Client4019,0.479199793,1.0,20.27902021,7.1158,0.6190476189999999,0.345398773,0,1,38690,64,0.351113445,0.24764222600000002,0.095757354,0.443211467,0.59912674,0,2016,0,SA,0.1156,0.8821,0.0,0.0,0.0023,0
4019,Client4020,0.49151456,0.05783847599999999,46.48924594,1.3364,0.6190476189999999,0.367484663,1,0,157304,55,0.258375462,0.7401436640000001,0.302823277,0.6373344160000001,0.648633996,0,2016,1,VI,0.7882,0.1684,0.0433,0.0,0.0002,0
4020,Client4021,0.419104219,0.016867032,10.69672921,1.2955,0.428571429,0.072392638,0,1,10742,53,0.270557225,0.297756322,0.333473305,0.557503294,0.39826691,0,2015,0,LO,0.2416,0.1715,0.2486,0.0,0.3384,0
4021,Client4022,0.703430855,0.15452866199999998,9.187330106000001,7.2851,0.428571429,0.150920245,0,1,55298,21,0.08488704400000001,0.794678633,0.081016764,0.6239687939999999,0.133252705,0,2015,0,PD,0.0793,0.9047,0.0092,0.0,0.0068,0
4022,Client4023,0.45890978,0.047906005,15.46995705,3.5,0.523809524,0.594478528,1,1,20715,44,0.282006994,0.41530883700000004,0.19231292600000002,0.7149388720000001,0.5230443810000001,0,2016,0,MI,0.5122,0.4519,0.0359,0.0,0.0,0
4023,Client4024,0.403229994,0.000272537,9.727097919,7.9998,0.7142857140000001,0.289570552,0,1,13553,46,0.266228349,0.235800752,0.337822816,0.9005346240000001,0.414230621,0,2015,0,LC,0.0,0.0,0.0,0.0,0.0,0
4024,Client4025,0.596171655,0.060684977,12.12190176,1.4988,0.380952381,0.304294479,0,0,10531,40,0.194268893,0.539510449,0.757476904,0.8230778559999999,0.345870904,0,2016,0,LU,0.35600000000000004,0.1728,0.47,0.0,0.0012,-1
4025,Client4026,0.383392082,0.054628592000000004,6.79,2.4469,0.904761905,0.43312883399999996,1,1,58876,69,0.38795225200000005,0.512889739,0.24384325399999998,0.124066461,0.7015714270000001,0,2015,0,PU,0.3715,0.3465,0.1596,0.0633,0.0591,0
4026,Client4027,0.364351904,0.08781758199999999,9.591673071,3.8555,0.80952381,0.342944785,0,1,1756880,65,0.8260423929999999,0.167574555,0.164018254,0.132049172,0.7928793740000001,0,2016,1,LC,0.4796,0.4289,0.0416,0.0488,0.001,1
4027,Client4028,0.692888165,0.060957514000000004,10.379444,0.5,0.28571428600000004,0.18282208600000002,0,1,43830,8,0.035348969,0.8344670759999999,0.724719178,0.73524574,0.021190081,0,2016,0,VR,0.9776,0.0,0.0,0.0,0.0224,-1
4028,Client4029,0.462095511,0.06119977,7.55,2.2795,0.80952381,0.24539877300000001,0,0,594906,64,0.8771103000000001,0.290962126,0.256875052,0.158005187,0.660750493,0,2016,0,MI,0.6629,0.2321,0.0316,0.053,0.0205,1
4029,Client4030,0.48881244,0.122157284,25.18984408,0.5,0.80952381,0.28466257699999997,0,0,135939,48,0.210787311,0.860535747,0.241412722,0.539120599,0.318202203,0,2016,1,BL,0.9632,0.0,0.0,0.0,0.0368,0
4030,Client4031,0.520328751,0.12064318800000001,11.86831794,7.2463,0.904761905,0.509202454,0,0,18585,38,0.17822381399999998,0.096218952,0.037446297,0.257214488,0.544395184,0,2015,0,MI,0.0,0.8995,0.0,0.0,0.1005,0
4031,Client4032,0.568374671,0.032431941,13.90264263,1.4898,0.80952381,0.294478528,0,0,12471,44,0.183083716,0.175820007,0.7006999620000001,0.228507193,0.487485357,0,2016,0,BR,0.8848,0.105,0.0,0.0,0.0101,3
4032,Client4033,0.658997104,0.033219271,11.23867271,0.7087,0.6190476189999999,0.119018405,0,0,36109,34,0.173208339,0.823482308,0.7035123959999999,0.605382212,0.16189804,0,2015,0,RA,0.4044,0.0431,0.0,0.0,0.5525,2
4033,Client4034,0.362216039,0.039790449,4.36,0.9933,0.6190476189999999,0.2,0,0,98278,84,0.454778565,0.100796265,0.451362056,0.051377759,0.70899011,0,2016,0,PR,0.8485,0.0,0.1011,0.0493,0.0011,0
4034,Client4035,0.47333205799999994,0.054658874,8.320105233,1.9431,0.523809524,0.394478528,0,0,38509,44,0.259183085,0.48497305,0.256772919,0.392354054,0.5045537,0,2015,0,TR,0.6655,0.2966,0.0,0.0,0.0379,0
4035,Client4036,0.735902486,0.037307331,11.00212343,2.1008,0.28571428600000004,0.131288344,0,1,476580,29,0.447948523,0.808421389,0.6828304609999999,0.627918994,0.18638323699999998,0,2016,0,RC,0.3897,0.2551,0.0458,0.0398,0.2695,-1
4036,Client4037,0.380784566,0.038942555,4.26,2.8186,0.6190476189999999,0.10613496900000001,0,1,117190,80,0.373178797,0.360789002,0.36499785,0.054450705,0.407996653,0,2015,0,MB,0.5534,0.1402,0.0097,0.2017,0.095,0
4037,Client4038,0.20148175699999998,0.0,4.8774,0.5,0.7142857140000001,0.135582822,0,1,20137,68,0.32795035300000003,0.11072882099999999,0.430539976,0.080014873,0.524320517,0,2016,0,TA,0.0,0.0,0.0,0.0,1.0,0
4038,Client4039,0.595587612,0.044453865,12.32643801,1.8284,0.7142857140000001,0.37730061299999995,0,0,457452,51,0.554279596,0.885274054,0.704747667,0.544855603,0.349874763,0,2016,1,PU,0.7649,0.1861,0.0257,0.0,0.0233,-1
4039,Client4040,0.443366553,0.034158011,17.9644302,1.1859,0.904761905,0.56993865,0,1,650221,54,0.7631532109999999,0.230673787,0.27970304,0.6730165779999999,0.626301642,0,2016,1,MI,0.8314,0.0915,0.0,0.0,0.0771,1
4040,Client4041,0.711588635,0.031190382000000003,9.102823948,2.4474,0.6190476189999999,0.14355828199999998,0,1,19637,24,0.148133434,0.746485024,0.658033413,0.299758533,0.098564866,0,2015,0,BS,0.6579,0.2482,0.094,0.0,0.0,2
4041,Client4042,0.256595291,0.029555158999999998,7.0,1.0014,0.523809524,0.120858896,0,1,25953,74,0.413616029,0.217029522,0.358771878,0.121883651,0.590087496,0,2015,0,LC,0.4299,0.0715,0.4615,0.0,0.0371,0
4042,Client4043,0.471557293,0.04602852599999999,6.8838,0.866,0.523809524,0.074846626,0,0,20057,52,0.233448853,0.296650942,0.339364919,0.519155342,0.45283573200000005,0,2015,0,VE,0.9002,0.0716,0.0,0.0,0.0282,0
4043,Client4044,0.679121078,0.031493202000000005,11.49618528,1.1808,0.523809524,0.22392638,0,1,60413,32,0.16762787699999998,0.818445599,0.692233303,0.239257308,0.126148719,0,2015,0,AR,0.7798,0.1305,0.0761,0.0,0.0137,2
4044,Client4045,0.371037558,0.032492505,4.09,1.7399,0.904761905,0.4,0,1,227812,97,0.438614726,0.22333862399999999,0.430186988,0.060535602,0.838253974,0,2016,0,GE,0.6561,0.1876,0.0812,0.0,0.0751,0
4045,Client4046,0.540114847,0.059140599,10.39185842,2.522,0.6190476189999999,0.18711656399999999,0,1,120670,47,0.229460219,0.10168332199999999,0.224733054,0.6869751559999999,0.485851659,0,2016,0,PD,0.5049,0.3064,0.0347,0.0203,0.1337,0
4046,Client4047,0.454732565,0.071223087,16.85344652,1.9177,0.80952381,0.59202454,0,1,71490,45,0.271860103,0.218500164,0.24894403699999998,0.695262278,0.596557106,0,2015,1,,0.5205,0.18899999999999997,0.0124,0.0,0.2781,0
4047,Client4048,0.46641786399999996,0.021893832000000002,13.45341696,4.2905,0.6190476189999999,0.079754601,0,0,43969,50,0.215605498,0.8426063640000001,0.20683528199999998,0.528611056,0.416207096,0,2016,0,PU,0.2972,0.0632,0.0855,0.4656,0.0885,0
4048,Client4049,0.603141579,0.032704479,11.09632093,0.5,0.6190476189999999,0.289570552,0,1,154044,46,0.274114132,0.197534762,0.714447097,0.5586849220000001,0.555853528,0,2008,0,MI,0.9999,0.0,0.0,0.0,0.0001,3
4049,Client4050,0.493703386,0.056233534,27.28004389,1.9892,0.80952381,0.604294479,1,1,26495,40,0.212965829,0.508913266,0.167637027,0.71227399,0.554345847,0,2016,0,TO,0.4661,0.3076,0.1396,0.0794,0.0072,0
4050,Client4051,0.5535134820000001,0.02249947,12.6043154,1.0321,0.6190476189999999,0.099386503,0,0,46962,42,0.217571741,0.7386885390000001,0.703141647,0.596063671,0.217660923,0,2015,0,TO,0.2756,0.1045,0.0297,0.0169,0.5733,2
4051,Client4052,0.696705756,0.05193350099999999,12.02614398,3.5187,0.523809524,0.20674846600000002,0,0,24991,39,0.159899235,0.6028717170000001,0.19398141600000002,0.7078127740000001,0.428685762,0,2015,0,BO,0.3709,0.4496,0.0975,0.081,0.001,0
4052,Client4053,0.324237302,0.090028162,4.553999999999999,4.1596,0.6190476189999999,0.594478528,1,1,14438,44,0.315114842,0.619806991,0.313780584,0.7776926059999999,0.496356925,0,2015,0,BO,0.4044,0.5814,0.0142,0.0,0.0,0
4053,Client4054,0.529210475,0.054931411,10.02871316,2.1418,0.428571429,0.082208589,0,0,155376,49,0.24955181699999998,0.682500969,0.24810919,0.202529488,0.497919744,0,2015,0,RM,0.6269,0.28800000000000003,0.0662,0.0189,0.0,0
4054,Client4055,0.5086872,0.022953698999999998,29.082373399999998,2.4981,0.523809524,0.09202454,0,0,59714,45,0.224129402,0.235864353,0.271931926,0.5329186570000001,0.45914201299999996,0,2015,0,RO,0.6006,0.1016,0.0661,0.2178,0.0139,0
4055,Client4056,0.377524595,0.060775823,3.42,1.555,0.7142857140000001,0.3,0,1,586856,84,0.932010218,0.311496891,0.417601357,0.073216617,0.7751294,0,1993,0,PN,0.8039,0.1695,0.009000000000000001,0.0,0.0176,1
4056,Client4057,0.402034561,0.074463253,4.49,1.756,0.80952381,0.5,1,0,5501990,83,0.676055636,0.241087765,0.367718495,0.051138185999999995,0.9448883659999999,0,2016,0,LC,0.6462,0.1968,0.0881,0.0689,0.0,1
